path,type,reason,replacement_or_canonical_file,safe_to_delete,notes
checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp354_baseline_lr1e3_bs32,checkpoint,pre-radial era artifact for exp354,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2117, AbsRel=0.4676, δ1=0.4988, δ2=0.7125, δ3=0.8329, …"
results/unet_256_soundspaces_BS16_Lr0.0005_AdamW_exp354_baseline_lr5e4_bs16,result,pre-radial era artifact for exp354,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2117, AbsRel=0.4676, δ1=0.4988, δ2=0.7125, δ3=0.8329, …"
results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp354_baseline_lr1e3_bs32,result,pre-radial era artifact for exp354,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2117, AbsRel=0.4676, δ1=0.4988, δ2=0.7125, δ3=0.8329, …"
logs/n2_revisit_test/exp354_baseline_lr5e4_bs16_test.log,log,pre-radial era artifact for exp354,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2117, AbsRel=0.4676, δ1=0.4988, δ2=0.7125, δ3=0.8329, …"
checkpoints/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs16,checkpoint,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
checkpoints/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32,checkpoint,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
checkpoints/vit_soundspaces_BS32_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32,checkpoint,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_exp355_vit_lr1e4_bs8,checkpoint,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
results/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs16,result,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
results/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32,result,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
results/vit_soundspaces_BS32_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32,result,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
results/vit_soundspaces_BS8_Lr0.0001_AdamW_exp355_vit_lr1e4_bs8,result,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
logs/n2_revisit_train/exp355_vit_lr1e4_bs16.log,log,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
logs/n2_revisit_train/exp355_vit_lr1e4_bs8.log,log,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
logs/n2_revisit_test/exp355_vit_lr1e4_bs8_test.log,log,pre-radial era artifact for exp355,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, …"
checkpoints/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs16,checkpoint,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
checkpoints/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32,checkpoint,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
checkpoints/vit_soundspaces_BS32_Lr0.0001_AdamW_exp356_vit_lr1e4_bs32,checkpoint,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
checkpoints/vit_soundspaces_BS32_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32,checkpoint,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
checkpoints/vit_soundspaces_BS8_Lr5e-05_AdamW_exp356_vit_lr5e5_bs8,checkpoint,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
results/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs16,result,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
results/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32,result,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
results/vit_soundspaces_BS32_Lr0.0001_AdamW_exp356_vit_lr1e4_bs32,result,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
results/vit_soundspaces_BS32_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32,result,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
results/vit_soundspaces_BS8_Lr5e-05_AdamW_exp356_vit_lr5e5_bs8,result,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
logs/n2_revisit_train/exp356_vit_lr5e5_bs16.log,log,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
logs/n2_revisit_train/exp356_vit_lr5e5_bs8.log,log,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
logs/n2_revisit_test/exp356_vit_lr5e5_bs8_test.log,log,pre-radial era artifact for exp356,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, …"
checkpoints/vit_soundspaces_BS16_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16,checkpoint,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
checkpoints/vit_soundspaces_BS32_Lr0.0005_AdamW_exp357_vit_lr5e4_bs32,checkpoint,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
checkpoints/vit_soundspaces_BS4_Lr0.0001_AdamW_exp357_vit_lr1e4_bs4,checkpoint,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16,checkpoint,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs8,checkpoint,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
results/vit_soundspaces_BS16_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16,result,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
results/vit_soundspaces_BS32_Lr0.0005_AdamW_exp357_vit_lr5e4_bs32,result,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
results/vit_soundspaces_BS4_Lr0.0001_AdamW_exp357_vit_lr1e4_bs4,result,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
results/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16,result,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
results/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs8,result,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
logs/n2_revisit_train/exp357_vit_lr1e4_bs4.log,log,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
logs/n2_revisit_test/exp357_vit_lr1e4_bs4_test.log,log,pre-radial era artifact for exp357,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, …"
checkpoints/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs16,checkpoint,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
checkpoints/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32,checkpoint,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
checkpoints/vit_soundspaces_BS32_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32,checkpoint,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
checkpoints/vit_soundspaces_BS8_Lr0.0005_AdamW_exp358_vit_lr5e4_bs8,checkpoint,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
results/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs16,result,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
results/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32,result,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
results/vit_soundspaces_BS32_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32,result,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
results/vit_soundspaces_BS8_Lr0.0005_AdamW_exp358_vit_lr5e4_bs8,result,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
logs/n2_revisit_train/exp358_vit_lr5e4_bs8.log,log,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
logs/n2_revisit_test/exp358_vit_lr5e4_bs8_test.log,log,pre-radial era artifact for exp358,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, …"
checkpoints/vit_soundspaces_BS32_Lr1e-05_AdamW_exp359_vit_lr1e5_bs32,checkpoint,pre-radial era artifact for exp359,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, …"
checkpoints/vit_soundspaces_BS8_Lr1e-05_AdamW_exp359_vit_lr1e5_bs8,checkpoint,pre-radial era artifact for exp359,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, …"
results/vit_soundspaces_BS32_Lr1e-05_AdamW_exp359_vit_lr1e5_bs32,result,pre-radial era artifact for exp359,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, …"
results/vit_soundspaces_BS8_Lr1e-05_AdamW_exp359_vit_lr1e5_bs8,result,pre-radial era artifact for exp359,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, …"
logs/n2_revisit_train/exp359_vit_lr1e5_bs8.log,log,pre-radial era artifact for exp359,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, …"
logs/n2_revisit_test/exp359_vit_lr1e5_bs8_test.log,log,pre-radial era artifact for exp359,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, …"
checkpoints/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs16,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
checkpoints/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs32,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
checkpoints/echodiffusion_soundspaces_BS48_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs48,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
checkpoints/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs8,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
results/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs16,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
results/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs32,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
results/echodiffusion_soundspaces_BS48_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs48,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
results/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs8,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
logs/n2_revisit_train/exp360_echodiff_lr1e4_bs16.log,log,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
logs/n2_revisit_train/exp360_echodiff_lr1e4_bs48.log,log,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
logs/n2_revisit_test/exp360_echodiff_lr1e4_bs48_test.log,log,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, …"
checkpoints/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs16,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
checkpoints/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs32,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
checkpoints/echodiffusion_soundspaces_BS48_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs48,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
checkpoints/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs8,checkpoint,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
results/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs16,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
results/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs32,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
results/echodiffusion_soundspaces_BS48_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs48,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
results/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs8,result,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
logs/n2_revisit_train/exp360_echodiff_lr1e4_bs16.log,log,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
logs/n2_revisit_train/exp360_echodiff_lr1e4_bs48.log,log,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
logs/n2_revisit_test/exp360_echodiff_lr1e4_bs48_test.log,log,pre-radial era artifact for exp360,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, …"
checkpoints/echodiffusion_soundspaces_BS16_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs16,checkpoint,pre-radial era artifact for exp361,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2419, AbsRel=0.4793, δ1=0.4926, δ2=0.7033, δ3=0.8258, …"
checkpoints/echodiffusion_soundspaces_BS32_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs32,checkpoint,pre-radial era artifact for exp361,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2419, AbsRel=0.4793, δ1=0.4926, δ2=0.7033, δ3=0.8258, …"
checkpoints/echodiffusion_soundspaces_BS48_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs48,checkpoint,pre-radial era artifact for exp361,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2419, AbsRel=0.4793, δ1=0.4926, δ2=0.7033, δ3=0.8258, …"
